engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL,sensor_2_rolling_mean,sensor_4_rolling_mean,sensor_7_rolling_mean,sensor_11_rolling_mean
25,176,-0.0021,-0.0001,100.0,642.91,1589.11,1416.92,552.95,2388.18,9077.25,47.74,521.01,2388.16,8154.39,8.4725,394,38.7,23.2692,54,642.828,1415.378,552.932,47.686
25,177,-0.0022,0.0004,100.0,643.43,1603.56,1415.63,552.99,2388.21,9077.57,47.69,521.23,2388.15,8153.82,8.4596,394,38.95,23.1944,53,642.8499999999999,1415.7100000000003,553.02,47.698
25,178,0.0005,-0.0002,100.0,643.34,1589.35,1417.99,552.86,2388.16,9075.93,47.73,520.85,2388.14,8149.7,8.4899,394,38.68,23.1776,52,643.058,1416.602,552.8979999999999,47.721999999999994
25,179,0.0014,-0.0001,100.0,643.08,1596.01,1419.39,552.57,2388.12,9081.64,47.82,521.46,2388.1,8148.77,8.4896,394,38.7,23.185,51,643.12,1417.4180000000001,552.708,47.75
25,180,-0.001,0.0003,100.0,642.98,1597.17,1417.58,553.0,2388.1,9084.97,47.63,520.54,2388.14,8151.17,8.4687,396,38.66,23.2174,50,643.1479999999999,1417.502,552.874,47.722
25,181,-0.003,-0.0002,100.0,643.17,1599.75,1422.34,552.61,2388.09,9077.29,47.59,521.32,2388.13,8152.71,8.4689,393,38.71,23.1317,49,643.2,1418.586,552.806,47.69199999999999
25,182,0.0032,-0.0003,100.0,643.03,1598.59,1420.57,552.4,2388.12,9072.72,47.86,521.31,2388.11,8150.73,8.4542,393,38.75,23.1812,48,643.1200000000001,1419.5739999999998,552.688,47.726
25,183,0.0004,-0.0003,100.0,643.08,1592.95,1410.37,552.84,2388.11,9077.49,47.75,521.27,2388.16,8155.29,8.4758,394,38.62,23.0978,47,643.068,1418.05,552.684,47.730000000000004
25,184,0.0016,-0.0002,100.0,643.56,1593.31,1412.5,552.51,2388.12,9078.35,47.77,520.68,2388.08,8155.16,8.4811,395,38.81,23.1568,46,643.164,1416.672,552.672,47.720000000000006
25,185,0.0002,-0.0001,100.0,642.04,1598.2,1418.44,552.57,2388.13,9075.82,47.85,521.23,2388.12,8153.58,8.5056,394,38.88,23.1109,45,642.976,1416.844,552.586,47.764
25,186,0.0016,0.0,100.0,643.58,1592.09,1415.74,553.16,2388.13,9087.76,47.76,520.92,2388.13,8160.34,8.4737,394,38.67,23.2048,44,643.058,1415.524,552.696,47.798
25,187,0.0006,0.0004,100.0,643.1,1598.58,1415.37,552.28,2388.14,9090.99,47.74,520.62,2388.1,8159.05,8.4528,396,38.53,23.1532,43,643.072,1414.484,552.6719999999999,47.774
25,188,0.0042,0.0005,100.0,642.98,1596.95,1418.38,552.65,2388.13,9083.65,47.81,520.89,2388.12,8159.88,8.4612,394,38.75,23.3001,42,643.0519999999999,1416.0859999999998,552.6339999999999,47.786
25,189,0.0,-0.0001,100.0,642.82,1595.5,1418.07,552.63,2388.17,9084.75,47.88,520.51,2388.23,8160.91,8.4778,395,38.74,23.1926,41,642.904,1417.2,552.658,47.808
25,190,-0.0007,0.0,100.0,643.31,1600.08,1407.16,552.48,2388.12,9083.9,47.84,520.68,2388.12,8160.96,8.4587,395,38.66,23.155,40,643.158,1414.944,552.64,47.806
25,191,-0.0004,-0.0001,100.0,643.1,1600.68,1420.32,552.93,2388.13,9090.79,47.75,520.77,2388.11,8158.48,8.5004,395,38.72,23.2813,39,643.062,1415.8600000000001,552.5939999999999,47.804
25,192,0.0002,0.0,100.0,643.09,1589.98,1419.89,551.28,2388.18,9091.24,47.85,520.62,2388.16,8165.44,8.5243,394,38.68,23.2388,38,643.0600000000001,1416.7640000000001,552.394,47.826
25,193,0.0029,-0.0001,100.0,643.4,1591.68,1418.37,552.8,2388.11,9090.71,47.74,520.48,2388.11,8167.66,8.4791,394,38.57,23.1232,37,643.144,1416.7620000000002,552.424,47.812
25,194,0.0027,0.0002,100.0,642.34,1595.45,1419.73,552.17,2388.13,9088.01,47.92,520.76,2388.16,8165.73,8.4738,395,38.68,23.1838,36,643.048,1417.0939999999998,552.332,47.82000000000001
25,195,0.003,0.0002,100.0,643.18,1601.38,1419.67,552.19,2388.13,9091.9,47.87,520.4,2388.13,8168.42,8.4729,395,38.59,23.1701,35,643.022,1419.596,552.274,47.826
25,196,0.0037,0.0002,100.0,643.42,1595.44,1413.03,551.54,2388.12,9093.5,47.83,520.8,2388.19,8167.79,8.4853,394,38.43,23.094,34,643.086,1418.1380000000001,551.996,47.842
25,197,0.0013,0.0,100.0,643.13,1592.8,1414.26,552.53,2388.13,9092.47,47.84,520.66,2388.11,8165.44,8.4364,394,38.69,23.2895,33,643.0939999999999,1417.012,552.2459999999999,47.84
25,198,0.0001,-0.0003,100.0,643.3,1594.22,1420.24,552.15,2388.1,9090.73,47.81,520.37,2388.11,8162.43,8.4717,396,38.56,23.2368,32,643.074,1417.386,552.116,47.854
25,199,-0.0002,0.0005,100.0,643.48,1596.72,1417.54,552.31,2388.14,9094.27,47.83,520.63,2388.14,8169.02,8.4861,395,38.65,23.1098,31,643.3019999999999,1416.9479999999999,552.144,47.836
25,200,-0.0012,0.0002,100.0,643.31,1597.29,1425.83,552.98,2388.12,9099.12,47.77,521.14,2388.14,8166.9,8.4732,397,38.46,23.1887,30,643.328,1418.1799999999998,552.3019999999999,47.815999999999995
25,201,-0.002,0.0,100.0,643.51,1599.5,1429.49,552.98,2388.09,9098.67,47.91,520.69,2388.13,8175.72,8.4803,395,38.58,23.1539,29,643.346,1421.472,552.5899999999999,47.832
25,202,0.0032,-0.0004,100.0,643.39,1597.75,1417.75,552.28,2388.15,9108.44,47.87,520.61,2388.1,8173.66,8.4887,395,38.59,23.1195,28,643.3979999999999,1422.17,552.5400000000001,47.838
25,203,-0.0005,0.0001,100.0,643.32,1596.11,1421.69,552.87,2388.17,9102.67,47.8,520.38,2388.17,8176.05,8.4931,395,38.8,23.0951,27,643.4019999999999,1422.46,552.684,47.836
25,204,0.0019,-0.0001,100.0,642.8,1592.03,1416.05,552.3,2388.06,9105.53,47.72,520.45,2388.09,8173.85,8.5056,396,38.47,23.1359,26,643.266,1422.162,552.682,47.814
25,205,0.0018,-0.0002,100.0,643.37,1597.72,1416.7,551.99,2388.11,9094.89,47.83,521.01,2388.21,8179.16,8.5222,396,38.53,23.1661,25,643.278,1420.3359999999998,552.484,47.826
25,206,-0.0014,0.0,100.0,643.22,1598.68,1419.41,552.22,2388.16,9109.81,47.72,520.87,2388.14,8179.82,8.4984,394,38.59,23.1622,24,643.22,1418.3200000000002,552.332,47.788
25,207,0.0006,0.0004,100.0,643.42,1603.23,1422.65,551.9,2388.14,9105.36,47.78,520.86,2388.13,8177.14,8.5151,396,38.49,23.0941,23,643.2259999999999,1419.3,552.256,47.769999999999996
25,208,0.0011,0.0,100.0,644.18,1596.8,1422.9,552.71,2388.12,9110.46,48.08,520.54,2388.15,8178.39,8.472,394,38.48,23.2086,22,643.3979999999999,1419.5420000000001,552.2239999999999,47.826
25,209,-0.0016,0.0005,100.0,643.23,1595.62,1423.78,552.69,2388.05,9107.84,47.84,520.2,2388.11,8178.93,8.4615,395,38.7,23.1507,21,643.484,1421.0880000000002,552.3019999999999,47.85
25,210,-0.0002,0.0004,100.0,643.35,1599.24,1423.88,552.28,2388.13,9118.42,47.87,520.2,2388.19,8184.42,8.5101,395,38.51,23.0703,20,643.48,1422.5240000000001,552.36,47.858
25,211,0.0026,0.0003,100.0,643.51,1601.21,1422.29,551.96,2388.14,9115.89,47.86,520.72,2388.2,8187.38,8.5002,396,38.63,23.1222,19,643.538,1423.1000000000001,552.308,47.886
25,212,-0.0026,0.0,100.0,643.26,1602.87,1427.33,552.25,2388.19,9116.12,48.07,520.64,2388.13,8187.9,8.4744,396,38.5,23.0674,18,643.5060000000001,1424.036,552.378,47.944
25,213,-0.0002,-0.0004,100.0,643.17,1602.09,1427.09,553.0,2388.15,9115.12,48.01,520.48,2388.23,8182.37,8.5109,396,38.51,23.1052,17,643.3040000000001,1424.8740000000003,552.436,47.92999999999999
25,214,-0.0003,-0.0002,100.0,642.84,1603.02,1426.38,551.47,2388.1,9117.02,47.9,520.29,2388.13,8182.51,8.5107,396,38.7,23.1234,16,643.2259999999999,1425.3939999999998,552.192,47.942
25,215,-0.0009,0.0002,100.0,643.57,1603.88,1413.65,552.22,2388.13,9118.23,48.0,520.68,2388.17,8189.73,8.5033,396,38.59,23.0535,15,643.27,1423.348,552.1800000000001,47.968
25,216,0.0017,-0.0002,100.0,643.87,1597.4,1421.64,552.75,2388.19,9121.51,47.92,520.02,2388.16,8186.12,8.5153,397,38.54,23.0867,14,643.342,1423.218,552.338,47.98
25,217,0.0023,0.0002,100.0,643.06,1604.46,1431.46,552.06,2388.16,9127.1,47.96,520.64,2388.15,8194.8,8.5333,397,38.52,23.0868,13,643.3019999999999,1424.044,552.3,47.958
25,218,0.0009,-0.0003,100.0,643.2,1601.87,1424.69,551.96,2388.1,9128.54,48.12,520.2,2388.16,8192.99,8.5042,395,38.49,23.1001,12,643.3080000000001,1423.564,552.092,47.980000000000004
25,219,0.0012,0.0003,100.0,643.54,1597.11,1424.1,552.31,2388.15,9125.76,48.01,520.1,2388.09,8196.75,8.5058,397,38.55,23.0208,11,643.4480000000001,1423.1080000000002,552.26,48.001999999999995
25,220,-0.0008,0.0,100.0,643.35,1601.93,1425.47,551.49,2388.15,9125.1,47.98,519.78,2388.21,8191.87,8.5385,396,38.53,23.0558,10,643.404,1425.4720000000002,552.1139999999999,47.998000000000005
25,221,0.0005,0.0,100.0,643.03,1601.52,1425.8,551.74,2388.16,9126.33,47.86,520.24,2388.08,8196.0,8.4919,396,38.38,23.1094,9,643.2360000000001,1426.3039999999999,551.912,47.986
25,222,0.0001,-0.0003,100.0,643.74,1608.24,1423.81,551.63,2388.21,9133.16,47.87,520.51,2388.13,8198.38,8.5265,397,38.55,23.0497,8,643.3720000000001,1424.774,551.826,47.968
25,223,-0.0015,-0.0001,100.0,643.2,1608.02,1418.96,551.74,2388.2,9137.12,48.13,520.38,2388.16,8204.4,8.5232,396,38.44,23.1504,7,643.372,1423.6280000000002,551.7819999999999,47.97
25,224,-0.0028,-0.0004,100.0,643.82,1605.89,1422.29,550.9,2388.14,9138.44,48.26,520.02,2388.18,8206.26,8.5088,395,38.57,23.0172,6,643.428,1423.266,551.5,48.019999999999996
25,225,0.0018,-0.0002,100.0,643.75,1599.19,1424.83,552.52,2388.21,9145.39,48.04,520.27,2388.17,8207.18,8.534,397,38.34,23.0279,5,643.508,1423.1380000000001,551.706,48.032000000000004
25,226,-0.0009,-0.0003,100.0,643.67,1600.17,1426.41,552.06,2388.19,9137.72,47.89,520.62,2388.22,8204.52,8.4973,398,38.5,23.0434,4,643.6360000000001,1423.26,551.77,48.038
25,227,-0.0007,-0.0003,100.0,643.86,1596.43,1433.44,551.8,2388.19,9138.82,48.05,520.21,2388.19,8207.95,8.5259,396,38.28,23.0329,3,643.6600000000001,1425.1860000000001,551.804,48.074
25,228,-0.005,0.0003,100.0,643.34,1599.7,1430.76,551.83,2388.24,9152.39,48.39,519.65,2388.19,8209.96,8.5266,397,38.61,23.0262,2,643.6880000000001,1427.5459999999998,551.8219999999999,48.126
25,229,-0.0004,0.0,100.0,643.8,1601.85,1431.0,551.62,2388.16,9146.58,47.95,520.1,2388.2,8211.93,8.5494,396,38.4,23.163,1,643.684,1429.288,551.966,48.064
25,230,-0.0046,0.0001,100.0,643.67,1608.49,1432.58,552.18,2388.14,9152.46,48.12,520.16,2388.19,8209.41,8.4974,398,38.38,23.0349,0,643.668,1430.838,551.8979999999999,48.08
26,1,0.0002,-0.0002,100.0,642.5,1591.55,1411.43,552.93,2388.14,9041.19,47.56,521.53,2388.13,8126.96,8.4322,393,38.82,23.3124,198,642.5,1411.43,552.93,47.56
26,2,-0.0006,0.0,100.0,642.41,1589.84,1405.51,553.11,2388.13,9041.49,47.44,521.09,2388.14,8125.07,8.4626,392,38.76,23.2642,197,642.4549999999999,1408.47,553.02,47.5
26,3,0.0002,-0.0001,100.0,642.63,1588.16,1408.81,553.31,2388.09,9042.25,47.62,521.64,2388.13,8124.61,8.4142,391,38.78,23.3072,196,642.5133333333333,1408.5833333333333,553.1166666666667,47.54
26,4,0.0024,-0.0002,100.0,643.13,1593.67,1409.85,553.18,2388.13,9044.59,47.48,521.3,2388.1,8128.42,8.4246,394,38.81,23.2889,195,642.6675,1408.9,553.1324999999999,47.525
26,5,0.0026,0.0001,100.0,642.8,1588.61,1414.19,553.5,2388.2,9035.69,47.38,521.3,2388.11,8126.1,8.4018,394,38.84,23.2591,194,642.694,1409.958,553.2059999999999,47.495999999999995
26,6,0.0026,0.0004,100.0,642.16,1588.7,1408.6,553.41,2388.05,9059.69,47.59,521.49,2388.07,8125.29,8.4515,392,38.97,23.2985,193,642.626,1409.3919999999998,553.302,47.501999999999995
26,7,0.0032,0.0003,100.0,642.4,1588.25,1404.3,552.82,2388.11,9040.52,47.39,521.52,2388.07,8131.55,8.4827,393,38.76,23.4328,192,642.624,1409.1499999999999,553.2439999999999,47.492000000000004
26,8,-0.0001,-0.0001,100.0,642.94,1586.14,1412.11,552.92,2388.15,9045.97,47.63,521.24,2388.18,8126.07,8.4106,392,38.8,23.279,191,642.6859999999999,1409.81,553.1659999999999,47.494
26,9,0.002,-0.0003,100.0,642.38,1592.4,1405.42,554.15,2388.11,9038.5,47.54,521.17,2388.14,8121.35,8.4442,394,38.99,23.2642,190,642.536,1408.9239999999998,553.36,47.506
26,10,-0.0011,0.0005,100.0,642.34,1585.35,1406.11,554.25,2388.15,9051.8,47.56,520.4,2388.1,8128.39,8.4446,394,38.77,23.3325,189,642.4440000000001,1407.308,553.51,47.542
26,11,0.0007,-0.0003,100.0,642.68,1586.4,1401.17,553.51,2388.11,9048.38,47.34,521.41,2388.11,8128.45,8.4435,394,38.98,23.3468,188,642.548,1405.8220000000001,553.53,47.492000000000004
26,12,-0.0005,-0.0002,100.0,642.91,1591.39,1408.91,552.92,2388.1,9046.7,47.48,521.59,2388.14,8131.34,8.4164,393,38.78,23.2211,187,642.65,1406.7440000000001,553.55,47.510000000000005
26,13,-0.0023,-0.0003,100.0,642.69,1587.16,1406.85,552.91,2388.12,9047.57,47.45,521.93,2388.13,8125.23,8.4351,393,38.76,23.2512,186,642.6,1405.6920000000002,553.548,47.474000000000004
26,14,0.0001,0.0004,100.0,642.78,1593.83,1411.14,553.08,2388.12,9047.88,47.48,522.11,2388.13,8129.67,8.4432,393,38.94,23.3845,185,642.6800000000001,1406.836,553.3340000000001,47.462
26,15,-0.001,0.0005,100.0,642.07,1591.37,1410.22,553.26,2388.17,9045.81,47.49,521.47,2388.1,8129.2,8.4303,393,38.75,23.3319,184,642.626,1407.658,553.136,47.448
26,16,-0.0009,0.0004,100.0,642.19,1588.19,1416.35,552.89,2388.11,9045.5,47.57,521.5,2388.09,8126.64,8.4432,394,38.76,23.2297,183,642.528,1410.694,553.012,47.494
26,17,0.0014,0.0003,100.0,642.84,1589.18,1405.88,553.25,2388.11,9041.77,47.49,521.34,2388.07,8123.36,8.4638,394,39.1,23.2647,182,642.514,1410.0880000000002,553.078,47.496
26,18,0.0013,0.0003,100.0,642.49,1588.61,1408.21,554.18,2388.07,9050.43,47.43,521.59,2388.08,8130.29,8.4456,394,38.74,23.3053,181,642.474,1410.36,553.332,47.492000000000004
26,19,0.0017,-0.0003,100.0,643.03,1585.33,1412.56,553.2,2388.14,9046.05,47.74,521.36,2388.14,8127.69,8.4363,394,38.89,23.362,180,642.524,1410.644,553.356,47.544000000000004
26,20,0.0002,0.0005,100.0,642.56,1590.92,1414.56,552.52,2388.09,9050.5,47.55,521.45,2388.17,8135.62,8.4226,394,38.93,23.2996,179,642.6220000000001,1411.512,553.208,47.556
26,21,0.0003,0.0003,100.0,642.79,1597.97,1414.67,553.39,2388.07,9045.5,47.51,521.66,2388.18,8122.91,8.4233,392,38.61,23.3702,178,642.742,1411.176,553.308,47.544
26,22,-0.0052,-0.0004,100.0,642.73,1588.83,1407.43,553.09,2388.1,9050.15,47.42,521.09,2388.13,8127.72,8.4401,394,38.73,23.2687,177,642.72,1411.486,553.2760000000001,47.53
26,23,-0.0003,0.0,100.0,642.56,1587.32,1415.45,554.32,2388.1,9047.48,47.54,521.54,2388.16,8129.05,8.4523,392,38.75,23.3312,176,642.7339999999999,1412.934,553.304,47.552
26,24,-0.0033,-0.0004,100.0,642.78,1588.64,1404.79,553.13,2388.09,9044.74,47.31,521.77,2388.16,8123.36,8.4651,393,38.95,23.2863,175,642.684,1411.3799999999999,553.29,47.465999999999994
26,25,-0.0022,-0.0003,100.0,642.83,1593.44,1408.98,553.7,2388.12,9049.57,47.28,521.73,2388.11,8128.21,8.4343,393,38.9,23.2971,174,642.738,1410.2640000000001,553.5260000000001,47.412
26,26,-0.0026,0.0004,100.0,642.41,1586.09,1408.79,553.84,2388.14,9044.72,47.36,521.57,2388.09,8124.57,8.4451,393,38.9,23.3277,173,642.662,1409.088,553.6160000000001,47.382000000000005
26,27,-0.006,-0.0004,100.0,642.11,1588.19,1402.79,553.35,2388.15,9050.15,47.43,521.37,2388.09,8127.8,8.4405,393,38.98,23.3198,172,642.538,1408.16,553.668,47.384
26,28,0.0001,0.0,100.0,642.48,1591.66,1409.19,553.14,2388.08,9049.28,47.64,521.61,2388.07,8123.67,8.4559,395,38.82,23.2244,171,642.522,1406.9080000000001,553.432,47.404
26,29,0.0022,-0.0004,100.0,642.75,1594.89,1405.56,552.85,2388.1,9045.79,47.51,521.28,2388.1,8129.29,8.441,393,38.92,23.2838,170,642.516,1407.062,553.376,47.444
26,30,-0.0002,0.0,100.0,642.36,1587.86,1406.64,553.18,2388.11,9047.95,47.65,521.43,2388.02,8131.62,8.42,392,38.84,23.294,169,642.422,1406.594,553.272,47.518
26,31,0.0001,-0.0002,100.0,642.69,1585.74,1405.72,554.1,2388.09,9050.52,47.69,520.88,2388.08,8121.27,8.461,393,38.8,23.368,168,642.4780000000001,1405.98,553.324,47.584
26,32,-0.001,-0.0002,100.0,642.57,1591.78,1406.33,552.87,2388.07,9053.86,47.43,521.37,2388.08,8129.74,8.455,393,38.68,23.3068,167,642.57,1406.688,553.228,47.584
26,33,0.0003,0.0004,100.0,642.19,1592.15,1396.5,554.0,2388.17,9043.79,47.67,521.5,2388.13,8124.59,8.4566,392,38.91,23.3369,166,642.5120000000001,1404.15,553.4,47.589999999999996
26,34,-0.0015,-0.0001,100.0,642.71,1591.04,1400.94,553.69,2388.14,9039.9,47.63,521.05,2388.15,8126.67,8.397,394,39.0,23.3474,165,642.5040000000001,1403.226,553.568,47.614
26,35,0.004,0.0,100.0,643.13,1594.79,1406.94,553.33,2388.14,9045.08,47.27,521.66,2388.14,8119.6,8.4148,391,38.94,23.2157,164,642.658,1403.286,553.598,47.538
26,36,0.0031,0.0001,100.0,642.41,1596.72,1403.05,553.6,2388.08,9050.02,47.49,521.78,2388.06,8125.48,8.4661,393,38.87,23.334,163,642.6020000000001,1402.752,553.498,47.498000000000005
26,37,-0.0019,-0.0002,100.0,642.93,1589.57,1409.22,553.86,2388.14,9035.87,47.58,521.51,2388.12,8128.69,8.4773,394,39.03,23.3528,162,642.6740000000001,1403.3300000000002,553.6960000000001,47.528
26,38,-0.0004,0.0004,100.0,642.78,1592.15,1409.55,553.27,2388.1,9050.97,47.59,521.31,2388.16,8128.51,8.4452,392,38.61,23.3046,161,642.792,1405.94,553.55,47.512
26,39,-0.0049,-0.0003,100.0,642.56,1590.93,1398.15,552.88,2388.11,9055.27,47.41,521.35,2388.12,8132.76,8.4503,393,38.74,23.3291,160,642.762,1405.382,553.388,47.468
26,40,0.0022,-0.0001,100.0,641.82,1594.36,1410.28,553.04,2388.1,9051.73,47.47,521.74,2388.17,8126.8,8.454,392,38.73,23.2737,159,642.5,1406.05,553.3299999999999,47.507999999999996
26,41,0.0006,-0.0003,100.0,642.38,1596.89,1412.56,553.69,2388.16,9049.96,47.64,521.42,2388.07,8129.75,8.4588,395,38.71,23.2904,158,642.494,1407.952,553.348,47.538
26,42,-0.0005,0.0001,100.0,642.19,1592.9,1406.41,553.84,2388.09,9045.86,47.58,522.03,2388.15,8129.88,8.4398,393,38.77,23.2234,157,642.346,1407.3899999999999,553.344,47.538
26,43,-0.0013,-0.0005,100.0,642.91,1594.7,1414.93,553.25,2388.15,9048.21,47.74,521.57,2388.11,8129.49,8.4202,394,38.81,23.3326,156,642.3720000000001,1408.466,553.3399999999999,47.568
26,44,0.0039,0.0001,100.0,642.9,1585.88,1411.13,553.52,2388.11,9046.89,47.67,521.33,2388.12,8127.39,8.4596,392,38.9,23.2664,155,642.44,1411.0620000000001,553.4680000000001,47.620000000000005
26,45,-0.0021,-0.0005,100.0,642.06,1593.22,1410.96,553.19,2388.11,9050.81,47.6,520.97,2388.15,8129.89,8.4424,393,38.89,23.3069,154,642.488,1411.198,553.498,47.646
26,46,-0.0022,-0.0002,100.0,642.75,1602.09,1409.77,552.36,2388.15,9049.43,47.58,521.06,2388.15,8128.39,8.4722,393,38.81,23.3582,153,642.562,1410.64,553.2320000000001,47.634
26,47,0.0042,-0.0003,100.0,642.93,1590.74,1409.74,553.29,2388.13,9050.28,47.47,520.7,2388.14,8128.77,8.4856,392,38.72,23.2004,152,642.7099999999999,1411.306,553.1220000000001,47.612
26,48,0.0026,0.0003,100.0,643.02,1587.83,1413.52,553.31,2388.11,9050.36,47.4,521.23,2388.12,8124.3,8.4149,394,38.77,23.2041,151,642.732,1411.024,553.134,47.544
26,49,-0.0009,-0.0004,100.0,642.74,1594.99,1407.3,552.98,2388.12,9050.2,47.44,521.21,2388.12,8122.01,8.4415,394,38.64,23.2306,150,642.7,1410.258,553.0260000000001,47.498000000000005
26,50,-0.0025,-0.0001,100.0,642.28,1595.54,1408.57,553.79,2388.09,9045.26,47.49,521.45,2388.11,8133.22,8.4281,392,38.97,23.1972,149,642.7439999999999,1409.78,553.146,47.476
26,51,0.0006,-0.0001,100.0,643.33,1585.73,1405.23,553.17,2388.14,9052.66,47.51,521.22,2388.14,8129.4,8.4199,393,38.86,23.2873,148,642.8599999999999,1408.8719999999998,553.308,47.462
26,52,-0.0042,-0.0003,100.0,642.97,1590.9,1408.69,552.88,2388.17,9050.83,47.59,521.23,2388.12,8130.1,8.4798,393,38.94,23.3206,147,642.868,1408.6619999999998,553.2259999999999,47.486000000000004
26,53,0.0027,-0.0002,100.0,643.09,1588.71,1402.67,552.69,2388.12,9049.57,47.73,520.57,2388.14,8126.93,8.4393,392,38.81,23.328,146,642.882,1406.492,553.102,47.552
26,54,-0.0015,-0.0004,100.0,642.49,1598.95,1409.73,553.81,2388.14,9056.1,47.59,521.99,2388.14,8126.43,8.4264,395,38.77,23.3513,145,642.8320000000001,1406.978,553.2679999999999,47.582
26,55,-0.0006,0.0004,100.0,642.97,1589.86,1408.72,553.35,2388.11,9047.53,47.62,521.26,2388.11,8132.05,8.4147,392,38.71,23.2913,144,642.97,1407.0080000000003,553.18,47.608
26,56,0.0008,-0.0001,100.0,643.16,1592.72,1411.87,552.42,2388.13,9040.82,47.62,521.47,2388.11,8128.03,8.4291,393,38.83,23.371,143,642.936,1408.336,553.03,47.63
26,57,0.0035,-0.0004,100.0,642.82,1581.96,1412.11,553.02,2388.11,9045.18,47.51,521.36,2388.13,8128.56,8.4925,395,39.02,23.3341,142,642.906,1409.02,553.058,47.614
26,58,0.0014,0.0003,100.0,642.52,1589.51,1413.65,553.75,2388.11,9054.11,47.39,521.43,2388.15,8127.12,8.4437,392,38.73,23.2706,141,642.792,1411.216,553.27,47.54600000000001
26,59,-0.0024,-0.0004,100.0,642.3,1592.18,1404.96,552.62,2388.08,9048.88,47.64,521.59,2388.15,8137.38,8.4407,393,38.83,23.398,140,642.754,1410.262,553.0319999999999,47.556
26,60,-0.0049,0.0003,100.0,642.99,1592.87,1404.8,553.86,2388.11,9049.92,47.44,520.98,2388.14,8126.72,8.4356,394,38.82,23.3418,139,642.758,1409.478,553.1339999999999,47.519999999999996
26,61,0.0005,0.0001,100.0,642.86,1591.81,1406.61,552.62,2388.11,9044.24,47.49,521.31,2388.12,8131.03,8.4635,392,38.8,23.3025,138,642.698,1408.426,553.174,47.494
26,62,0.0027,0.0005,100.0,643.05,1583.13,1406.36,553.04,2388.14,9053.9,47.55,521.79,2388.11,8127.84,8.4485,395,38.85,23.4051,137,642.744,1407.2759999999998,553.1780000000001,47.501999999999995
26,63,0.0005,-0.0002,100.0,643.28,1598.8,1412.98,553.52,2388.13,9056.39,47.7,521.59,2388.08,8127.95,8.4821,393,38.8,23.3506,136,642.896,1407.142,553.132,47.56400000000001
26,64,-0.0023,0.0002,100.0,642.74,1591.21,1412.73,553.4,2388.13,9054.54,47.58,521.3,2388.04,8130.75,8.4438,392,38.88,23.2142,135,642.984,1408.696,553.288,47.552
26,65,0.0017,-0.0004,100.0,642.8,1591.29,1412.9,552.34,2388.15,9042.51,47.46,521.5,2388.09,8132.17,8.4122,391,38.84,23.255,134,642.946,1410.316,552.984,47.556
26,66,0.0014,-0.0002,100.0,642.81,1591.39,1407.43,553.47,2388.09,9051.14,47.66,521.71,2388.12,8128.78,8.4109,393,38.94,23.2372,133,642.9359999999999,1410.48,553.1540000000001,47.589999999999996
26,67,-0.0034,-0.0001,100.0,642.87,1593.64,1413.48,553.44,2388.1,9044.09,47.43,521.39,2388.1,8135.19,8.4042,394,38.85,23.2758,132,642.9,1411.904,553.234,47.566
26,68,0.0004,-0.0004,100.0,643.04,1591.04,1413.48,553.53,2388.13,9048.91,47.59,520.99,2388.08,8132.4,8.4392,392,38.83,23.3559,131,642.8520000000001,1412.0040000000001,553.236,47.544
26,69,0.0003,0.0004,100.0,642.78,1585.91,1408.84,552.67,2388.07,9049.82,47.52,521.2,2388.07,8128.12,8.4248,392,38.76,23.3363,130,642.8599999999999,1411.226,553.09,47.532000000000004
26,70,-0.0003,-0.0002,100.0,642.53,1592.82,1410.03,553.24,2388.12,9045.84,47.47,521.67,2388.15,8130.95,8.4491,393,38.68,23.2131,129,642.8059999999999,1410.652,553.27,47.534000000000006
26,71,0.0012,0.0001,100.0,642.52,1592.5,1405.58,553.66,2388.13,9051.11,47.6,521.22,2388.15,8123.7,8.4632,395,38.8,23.2864,128,642.7479999999999,1410.282,553.308,47.522000000000006
26,72,0.0016,0.0003,100.0,642.77,1591.96,1404.68,553.13,2388.14,9051.27,47.49,520.66,2388.18,8129.91,8.4266,393,38.88,23.2242,127,642.7280000000001,1408.5220000000002,553.2459999999999,47.534000000000006
26,73,0.0018,0.0,100.0,642.33,1595.74,1416.46,553.67,2388.1,9051.35,47.64,521.21,2388.14,8134.42,8.4453,394,38.73,23.1944,126,642.586,1409.118,553.274,47.544
26,74,-0.0007,-0.0002,100.0,642.4,1592.36,1412.88,552.34,2388.1,9052.58,47.49,521.2,2388.08,8126.86,8.4464,395,38.83,23.2443,125,642.51,1409.926,553.208,47.538
26,75,0.0016,0.0,100.0,642.93,1590.1,1407.02,553.04,2388.12,9045.84,47.65,521.09,2388.07,8133.82,8.4578,393,38.65,23.2159,124,642.59,1409.324,553.168,47.574
26,76,-0.0007,-0.0003,100.0,642.67,1585.14,1418.64,552.58,2388.15,9054.71,47.54,520.74,2388.13,8130.44,8.4682,394,38.66,23.2473,123,642.6200000000001,1411.9360000000001,552.952,47.562
26,77,0.003,-0.0003,100.0,642.85,1588.37,1407.29,553.7,2388.17,9050.21,47.56,521.74,2388.12,8129.97,8.426,392,38.83,23.2945,122,642.636,1412.458,553.066,47.576
